time	Voltage	X_position	Y_position	Z_position
0.18	4.825534720581355	155.35826794978996	79.63296035119862	90.00877169901142
0.185	5.103738600491313	155.49022817998133	79.49318998615897	90.01658183385972
0.19	5.103304559433571	155.6208337785213	79.35231099372328	90.02685522775542
0.195	4.819047250998223	155.75005252043277	79.21035813367492	90.0395893458923
0.2	4.988689169463316	155.87785252292474	79.067366430758	90.05478104631726
0.20500000000000002	5.1779672301962965	156.00420225325885	78.92337116603562	90.07242658070554
0.21	4.88559770654195	156.12907053652975	78.77840786818467	90.09252159528556
0.215	4.884841246170485	156.25242656335706	78.63251230472979	90.11506113191317
0.22	5.20452723377533	156.3742398974869	78.48572047321815	90.14003962929495
0.225	4.988178870612368	156.49448048330183	78.3380685923377	90.16745092436045
0.23	4.819967611344807	156.6131186532365	78.1895930929807	90.19728825378279
0.23500000000000001	5.1372812817299724	156.73012513509772	78.04033060925491	90.22954425564737
0.24	5.113103238470127	156.8454710592869	77.89031796944472	90.2642109712684
0.245	4.8123634948222564	156.95912796592313	77.73959218692433	90.30127984715253
0.25	4.989674522930813	157.07106781186548	77.58819045102521	90.34074173710931
0.255	5.195357401942505	157.1812629776319	77.43615011786022	90.38258690450789
0.26	4.89498891519867	157.28968627421412	77.28350870110656	90.42680502467933
0.265	4.893580255089215	157.39631094978608	77.13030386274977	90.47338518746413
0.27	5.192636079493663	157.5011106963046	76.97657340379126	90.52231589990414
0.275	5.014883303939198	157.60405965600032	76.82235525492148	90.57358508907822
0.28	4.809959247191911	157.7051324277579	76.66768746716103	90.62718010508108
0.28500000000000003	5.115341190830523	157.8043040733833	76.5126082024722	90.68308772414451
0.29	5.123840677398731	157.9015501237569	76.35715572434304	90.74129415190005
0.295	4.791936480079749	157.9968465848709	76.20136838834647	90.80178502678262
0.3	5.016538143158732	158.0901699437495	76.04528463267654	90.86454542357399
0.305	5.184717142012887	158.18149717425024	75.88894296866442	90.92955985708535
0.31	4.867306365068995	158.2708057427456	75.73238197127631	90.99681228597807
0.315	4.876158497559806	158.3580736136827	75.57564026959568	91.06628611672161
0.32	5.197200335751199	158.44327925502014	75.418756537292	91.13796420768786
0.325	4.994252462951646	158.5264016435409	75.26176948307874	91.21182887338034
0.33	4.804441474337279	158.60742027003943	75.10471784116247	91.2878618887981
0.335	5.122996928908628	158.68631514438192	74.94764036168581	91.36604449393228
0.34	5.114523884989324	158.76306680043865	74.79057580116643	91.44635739839494
0.34500000000000003	4.8096844210609095	158.83765630088692	74.63356291293444	91.52878078617863
0.35000000000000003	4.998584170435112	158.91006524188367	74.47664043757057	91.61329432054576
0.355	5.190025236025692	158.98027575760617	74.31984709334752	91.69987714904632
0.36	4.876200346323844	159.0482705246602	74.16322156667684	91.78850790866295
0.365	4.875763383447312	159.11403276635446	74.00680250256362	91.87916473108193
0.37	5.191808084868479	159.1775462568398	73.85062849507133	91.97182524808885
0.375	5.007033151507253	159.23879532511287	73.69473807779949	92.06646659708765
0.38	4.798785676044848	159.29776485888252	73.53916971437589	92.1630654267416
0.385	5.109011006975709	159.35444030829868	73.38396178896639	92.26159790273493
0.39	5.121694856730779	159.40880768954224	73.22915259680417	92.36203971365357
0.395	4.816535078074409	159.46085358827546	73.07478033474092	92.46436607698362
0.4	5.012557461205461	159.51056516295154	72.9208830918224	92.56855174522606
0.405	5.199205779359716	159.5579301479833	72.7674988398905	92.67457101212621
0.41000000000000003	4.864009462506075	159.60293685676942	72.6146654242142	92.78239771901637
0.41500000000000004	4.877020563194835	159.64557418457798	72.46242055415195	92.89200526127007
0.42	5.189937888184603	159.68583161128632	72.31080179384735	93.00336659486634
0.425	4.9978080002020215	159.72369920397676	72.15984655296077	93.11645424306245
0.43	4.812153654707023	159.75916761938748	72.00959207743914	93.2312403031734
0.435	5.116610000793631	159.79222810621766	71.86007544032596	93.3476964534564
0.44	5.119517819697658	159.8228725072869	71.71133353261418	93.46579396009895
0.445	4.822245602272064	159.85109326154773	71.56340305414385	93.58550368430842
0.45	4.9870187545826345	159.8768834059514	71.416320504547	93.70679608950162
0.455	5.177486086888344	159.90023657716557	71.2701221742419	93.82964124859251
0.46	4.888180936009661	159.92114701314478	71.12484413547897	93.95400885137624
0.465	4.882580883462653	159.9396095545518	70.9805222334404	94.07986821200781
0.47000000000000003	5.1754111848133535	159.9556196460308	70.837192077396	94.2071882765732
0.47500000000000003	5.015053294108681	159.96917333733128	70.69488903191706	94.33593763075167
0.48	4.811574133338203	159.98026728428272	70.55364820815073	94.46608450756655
0.485	5.110851951938841	159.9888987496197	70.41350445515685	94.59759679522345
0.49	5.123041246998225	159.9950656036573	70.27449235130946	94.73044204503321
0.495	4.81477253415231	159.99876632481661	70.1366461957651	94.86458747941829
0.5	4.99105440954143	160.0	70.0	95.0
0.505	5.183787555056711	159.99876632481661	69.8645874794183	95.1366461957651
0.51	4.891466259188344	159.9950656036573	69.73044204503323	95.27449235130945
0.515	4.884354536794738	159.9888987496197	69.59759679522345	95.41350445515684
0.52	5.186735211092542	159.98026728428272	69.46608450756656	95.55364820815072
0.525	4.999226499085733	159.96917333733128	69.33593763075167	95.69488903191704
0.53	4.800045811888181	159.9556196460308	69.20718827657322	95.83719207739598
0.535	5.122878354542309	159.9396095545518	69.07986821200781	95.9805222334404
0.54	5.117558169366426	159.92114701314478	68.95400885137626	96.12484413547897
0.545	4.798640761728466	159.90023657716557	68.82964124859251	96.2701221742419
0.55	4.990798522345646	159.8768834059514	68.70679608950162	96.41632050454699
0.555	5.1837206749395515	159.85109326154773	68.58550368430842	96.56340305414383
0.56	4.887949652769193	159.8228725072869	68.46579396009895	96.71133353261416
0.5650000000000001	4.879403111317379	159.79222810621766	68.3476964534564	96.86007544032596
0.5700000000000001	5.195937868781929	159.75916761938748	68.2312403031734	97.00959207743912
0.5750000000000001	5.010620605436229	159.72369920397676	68.11645424306246	97.15984655296077
0.58	4.796684248291695	159.68583161128632	68.00336659486635	97.31080179384733
0.585	5.131447852033305	159.64557418457798	67.89200526127007	97.46242055415195
0.59	5.123084482286678	159.60293685676942	67.78239771901639	97.6146654242142
0.595	4.810280309630494	159.5579301479833	67.67457101212622	97.76749883989048
0.6	4.994386284464603	159.51056516295154	67.56855174522606	97.9208830918224
0.605	5.183292133152767	159.46085358827546	67.46436607698362	98.07478033474092
0.61	4.875961716613806	159.40880768954224	67.36203971365357	98.22915259680416
0.615	4.867175828648018	159.35444030829868	67.26159790273493	98.38396178896637
0.62	5.197354359811228	159.29776485888252	67.16306542674161	98.53916971437589
0.625	4.994857942251234	159.23879532511287	67.06646659708765	98.69473807779947
0.63	4.806280559853039	159.1775462568398	66.97182524808886	98.85062849507133
0.635	5.118169397716303	159.11403276635446	66.87916473108194	99.0068025025636
0.64	5.109186236134945	159.04827052466018	66.78850790866295	99.16322156667684
0.645	4.811840953679462	158.98027575760617	66.69987714904633	99.31984709334752
0.65	4.990647676607208	158.91006524188367	66.61329432054576	99.47664043757055
0.655	5.196595413889483	158.83765630088692	66.52878078617863	99.63356291293444
0.66	4.8922198916065565	158.76306680043862	66.44635739839494	99.79057580116643
0.665	4.883026303839	158.68631514438192	66.36604449393228	99.9476403616858
0.67	5.196602165422606	158.60742027003943	66.2878618887981	100.10471784116245
0.675	4.985981768233972	158.52640164354094	66.21182887338034	100.26176948307874
0.68	4.821304268671645	158.44327925502014	66.13796420768786	100.418756537292
0.685	5.139018039509159	158.3580736136827	66.06628611672163	100.57564026959567
0.6900000000000001	5.123505587524938	158.2708057427456	65.99681228597807	100.73238197127631
0.6950000000000001	4.8179781197700455	158.18149717425024	65.92955985708535	100.88894296866441
0.7000000000000001	4.994439899614249	158.0901699437495	65.864545423574	101.04528463267653
0.705	5.204450238348545	157.9968465848709	65.80178502678262	101.20136838834647
0.71	4.878210672906825	157.90155012375692	65.74129415190006	101.35715572434303
0.715	4.880771130944665	157.8043040733833	65.68308772414451	101.51260820247218
0.72	5.198025716142234	157.7051324277579	65.62718010508108	101.66768746716102
0.725	5.007069616494193	157.60405965600032	65.57358508907822	101.82235525492146
0.73	4.82855958436844	157.5011106963046	65.52231589990414	101.97657340379126
0.735	5.1238889467785595	157.3963109497861	65.47338518746415	102.13030386274976
0.74	5.1207539964920175	157.28968627421412	65.42680502467933	102.28350870110656
0.745	4.804683554430051	157.1812629776319	65.38258690450789	102.43615011786022
0.75	4.987454087223544	157.07106781186548	65.34074173710931	102.5881904510252
0.755	5.1838554695584955	156.95912796592313	65.30127984715253	102.73959218692431
0.76	4.895030967121515	156.8454710592869	65.2642109712684	102.89031796944471
0.765	4.871285648596725	156.73012513509772	65.22954425564737	103.04033060925491
0.77	5.191098908127556	156.6131186532365	65.19728825378279	103.18959309298069
0.775	4.99571450075934	156.49448048330183	65.16745092436045	103.3380685923377
0.78	4.811378204784305	156.3742398974869	65.14003962929495	103.48572047321814
0.785	5.114820289860746	156.25242656335706	65.11506113191317	103.63251230472979
0.79	5.133763474127746	156.12907053652975	65.09252159528556	103.77840786818467
0.795	4.794278170433539	156.00420225325885	65.07242658070554	103.92337116603561
0.8	4.985981185420744	155.87785252292474	65.05478104631726	104.067366430758
0.805	5.208485278080157	155.75005252043277	65.03958934589231	104.2103581336749
0.81	4.862625233969915	155.6208337785213	65.02685522775542	104.35231099372328
0.8150000000000001	4.877587564570693	155.49022817998133	65.01658183385972	104.49318998615895
0.8200000000000001	5.184336608635961	155.35826794978996	65.00877169901142	104.63296035119862
0.8250000000000001	4.988607676806654	155.22498564715949	65.00342675024443	104.77158760259607
0.8300000000000001	4.791890254206916	155.09041415750372	65.00054830634488	104.9090375361514
0.835	5.1205330481684666	154.95458668432408	65.00013707752574	105.04527623815018
0.84	5.121765752441768	154.81753674101716	65.00219316525154	105.1802700937313
0.845	4.8149816294896794	154.67929814260575	65.00671606221344	105.31398579518083
0.85	5.000691381245433	154.53990499739547	65.01370465245427	105.44639035015027
0.855	5.181258596331981	154.39939169855916	65.02315721164395	105.5774510897969
0.86	4.871316903008373	154.25779291565073	65.03507140750496	105.70713567684432
0.865	4.875467392536923	154.1151435860511	65.04944430038773	105.83541211356118
0.87	5.186595856027728	153.9714789063478	65.06627234399603	105.96224874965615
0.875	4.997859712799902	153.8268343236509	65.0855513862619	106.0876142900872
0.88	4.8039529684004405	153.6812455268468	65.10727667037011	106.2114778027831
0.885	5.11895908601135	153.5347484377926	65.13144283593192	106.33380872627549
0.89	5.111252581033288	153.3873792024529	65.15804392030758	106.4545768772395
0.895	4.805050513080866	153.2391741819815	65.18707336007755	106.57375245794096
0.9	5.006957590585679	153.0901699437495	65.21852399266194	106.69130606358858
0.905	5.181513932724867	152.94040325232305	65.25238805808777	106.80720868958917
0.91	4.885216557300734	152.78991106039228	65.28865720090364	106.92143173870407
0.915	4.884979015315819	152.63873049965372	65.32732247224124	107.03394702810503
0.92	5.180096336324124	152.48689887164855	65.36837433202342	107.14472679632803
0.925	5.0065242984473715	152.33445363855907	65.41180265131807	107.25374371012288
0.93	4.818450454883038	152.1814324139654	65.45759671483724	107.36097087119734
0.935	5.119844609267365	152.02787295356512	65.50574522358096	107.46638182285392
0.9400000000000001	5.108252450612684	151.87381314585724	65.55623629762519	107.56995055651757
0.9450000000000001	4.819376046343039	151.7192910027941	65.60905747905291	107.671651518153
0.9500000000000001	5.008031435326585	151.56434465040232	65.66419573502799	107.77145961456971
0.9550000000000001	5.1836632745743145	151.40901231937582	65.7216374610108	107.86935021961338
0.96	4.894927593496036	151.25333233564305	65.78136848411499	107.96529918024196
0.965	4.881442738719256	151.09734311091046	65.84337406660438	108.05928282248516
0.97	5.184398999993305	150.94108313318515	65.90763890952931	108.15127795728554
0.975	4.98454622074408	150.78459095727845	65.97414715650139	108.24126188622016
0.98	4.8075222458382845	150.62790519529312	66.04288239760587	108.32921240710098
0.985	5.122481671205072	150.47106450709643	66.11382767345052	108.41510781945306
0.99	5.135233319654739	150.31410759078128	66.18696547935008	108.49892692986865
0.995	4.833192110402686	150.15707317311822	66.26227776964535	108.58064905723644
1.0	4.994294389387238	150.0	66.3397459621556	108.66025403784438
1.0050000000000001	5.1930079356987635	149.84292682688178	66.41935094276356	108.73772223035465
1.01	4.891541598454802	149.68589240921872	66.50107307013135	108.81303452064992
1.0150000000000001	4.902577384795521	149.52893549290357	66.58489218054694	108.88617232654948
1.02	5.190365681964956	149.37209480470688	66.670787592899	108.95711760239413
1.025	5.005252370237921	149.21540904272155	66.75873811377984	109.0258528434986
1.03	4.794926676934528	149.05891686681485	66.84872204271446	109.09236109047069
1.035	5.103342276016657	148.90265688908954	66.94071717751484	109.1566259333956
1.04	5.104820984038834	148.74666766435695	67.03470081975804	109.21863151588501
1.045	4.807716680000779	148.59098768062418	67.13064978038662	109.2783625389892
1.05	4.99444231882886	148.43565534959768	67.22854038543029	109.33580426497201
1.055	5.189767738864022	148.28070899720592	67.328348481847	109.39094252094709
1.06	4.882821317152604	148.12618685414276	67.43004944348243	109.44376370237481
1.065	4.8864606800450385	147.97212704643488	67.53361817714608	109.49425477641904
1.07	5.196738594702171	147.81856758603456	67.63902912880266	109.54240328516276
1.075	5.0012474791138475	147.66554636144096	67.74625628987712	109.58819734868193
1.08	4.816873663601545	147.51310112835145	67.85527320367197	109.63162566797658
1.085	5.10774655679449	147.36126950034628	67.96605297189495	109.67267752775876
1.09	5.113299498130133	147.21008893960772	68.07856826129593	109.71134279909636
1.095	4.8285406927987475	147.05959674767695	68.19279131041083	109.74761194191221
1.1	5.00104354965715	146.9098300562505	68.30869393641142	109.78147600733806
1.105	5.21416036951094	146.7608258180185	68.42624754205904	109.81292663992245
1.11	4.891510231215611	146.6126207975471	68.5454231227605	109.84195607969242
1.115	4.884536795439763	146.46525156220744	68.6661912737245	109.86855716406808
1.12	5.1683719319165045	146.3187544731532	68.7885221972169	109.89272332962989
1.125	4.997703488789459	146.1731656763491	68.9123857099128	109.9144486137381
1.1300000000000001	4.798354447329185	146.0285210936522	69.03775125034385	109.93372765600397
1.135	5.11036764322513	145.8848564139489	69.16458788643882	109.95055569961227
1.1400000000000001	5.112895581077947	145.74220708434927	69.29286432315568	109.96492859249504
1.145	4.784379729140793	145.60060830144084	69.42254891020309	109.97684278835605
1.1500000000000001	4.984084633439436	145.46009500260453	69.55360964984973	109.98629534754573
1.155	5.174382342712187	145.32070185739425	69.68601420481916	109.99328393778656
1.16	4.8819696323132815	145.18246325898286	69.81972990626869	109.99780683474846
1.165	4.8771818927646	145.04541331567592	69.9547237618498	109.99986292247426
1.17	5.19837183341853	144.90958584249628	70.09096246384858	109.99945169365512
1.175	4.987157128777526	144.77501435284051	70.22841239740391	109.99657324975557
1.18	4.810022246319909	144.64173205021004	70.36703964880138	109.99122830098858
1.185	5.1329514310753765	144.50977182001867	70.50681001384103	109.98341816614028
1.19	5.114093181496931	144.3791662214787	70.64768900627672	109.97314477224458
1.195	4.8061159811513585	144.24994747956723	70.7896418663251	109.9604106541077
1.2	5.017176903028632	144.12214747707526	70.93263356924199	109.94521895368274
1.205	5.1886191422581405	143.99579774674115	71.07662883396438	109.92757341929446
1.21	4.899131371764788	143.87092946347025	71.22159213181531	109.90747840471444
1.215	4.892483341283656	143.74757343664294	71.36748769527021	109.88493886808683
1.22	5.183159374014788	143.6257601025131	71.51427952678185	109.85996037070505
1.225	4.9895880899893585	143.50551951669817	71.66193140766228	109.83254907563955
1.23	4.8150470809053365	143.3868813467635	71.8104069070193	109.80271174621721
1.235	5.127914123363795	143.26987486490228	71.95966939074509	109.77045574435263
1.24	5.108127514642116	143.1545289407131	72.10968203055529	109.7357890287316
1.245	4.808525250873193	143.04087203407684	72.26040781307567	109.69872015284747
1.25	5.0120712751895375	142.92893218813452	72.41180954897479	109.65925826289069
1.2550000000000001	5.184608945059084	142.8187370223681	72.56384988213978	109.61741309549211
1.26	4.857522849788881	142.71031372578588	72.71649129889344	109.57319497532067
1.2650000000000001	4.883327671301162	142.60368905021392	72.86969613725023	109.52661481253587
1.27	5.167528523005638	142.4988893036954	73.02342659620874	109.47768410009586
1.2750000000000001	5.006266424349617	142.39594034399968	73.17764474507852	109.42641491092178
1.28	4.80978248160864	142.2948675722421	73.33231253283897	109.3728198949189
1.285	5.112596756241965	142.1956959266167	73.48739179752779	109.3169122758555
1.29	5.1167146946729485	142.0984498762431	73.64284427565696	109.25870584809995
1.295	4.811511266753923	142.0031534151291	73.79863161165353	109.19821497321738
1.3	4.985754328993477	141.90983005625054	73.95471536732346	109.13545457642601
1.305	5.1916844784661365	141.81850282574976	74.11105703133559	109.07044014291465
1.31	4.891254584613045	141.7291942572544	74.26761802872367	109.00318771402195
1.315	4.859649820013103	141.6419263863173	74.42435973040432	108.93371388327839
1.32	5.186272983338999	141.55672074497986	74.58124346270802	108.86203579231214
1.325	5.006379905472826	141.4735983564591	74.73823051692126	108.78817112661966
1.33	4.804591441025128	141.39257972996057	74.89528215883755	108.7121381112019
1.335	5.121057506614548	141.31368485561808	75.05235963831419	108.63395550606772
1.34	5.111666720253638	141.23693319956135	75.20942419883357	108.55364260160506
1.345	4.804993196255987	141.16234369911308	75.36643708706555	108.47121921382137
1.35	5.000603870092637	141.08993475811633	75.52335956242943	108.38670567945424
1.355	5.199653948711529	141.01972424239383	75.68015290665247	108.30012285095368
1.36	4.887214231550011	140.9517294753398	75.83677843332315	108.21149209133705
1.365	4.87983421705117	140.88596723364554	75.99319749743638	108.12083526891806
1.37	5.183490618063185	140.8224537431602	76.14937150492867	108.02817475191114
1.375	5.007077040988636	140.76120467488713	76.3052619222005	107.93353340291236
1.3800000000000001	4.817363055817339	140.70223514111748	76.46083028562411	107.8369345732584
1.385	5.127993417531259	140.64555969170132	76.61603821103361	107.73840209726507
1.3900000000000001	5.111355392200544	140.59119231045776	76.77084740319583	107.63796028634641
1.395	4.810186005381771	140.53914641172454	76.92521966525908	107.53563392301638
1.4000000000000001	5.004392342042546	140.48943483704846	77.07911690817758	107.43144825477395
1.405	5.200081304256058	140.4420698520167	77.2325011601095	107.32542898787379
1.41	4.87405835711687	140.39706314323058	77.3853345757858	107.21760228098363
1.415	4.8994974876311925	140.35442581542202	77.53757944584805	107.10799473872993
1.42	5.21409464241195	140.31416838871368	77.68919820615264	106.99663340513366
1.425	5.009358477047426	140.27630079602324	77.84015344703923	106.88354575693755
1.43	4.816414030380729	140.24083238061252	77.99040792256085	106.7687596968266
1.435	5.119585612710948	140.20777189378234	78.13992455967404	106.6523035465436
1.44	5.133404581629554	140.1771274927131	78.28866646738584	106.53420603990105
1.445	4.798537532925142	140.14890673845227	78.43659694585615	106.4144963156916
1.45	5.0115600574332175	140.1231165940486	78.583679495453	106.29320391049838
1.455	5.182458732596848	140.09976342283443	78.72987782575808	106.17035875140749
1.46	4.887124134571761	140.07885298685522	78.87515586452103	106.04599114862376
1.465	4.885339414723298	140.0603904454482	79.0194777665596	105.92013178799219
1.47	5.197857548988512	140.0443803539692	79.162807922604	105.7928117234268
1.475	4.990921368222849	140.03082666266872	79.30511096808296	105.66406236924833
1.48	4.800369395764746	140.01973271571728	79.44635179184927	105.53391549243344
1.485	5.10636375080269	140.0111012503803	79.58649554484315	105.40240320477655
1.49	5.114571928229639	140.0049343963427	79.72550764869054	105.26955795496679
1.495	4.802662135350606	140.00123367518339	79.8633538042349	105.13541252058171
1.5	5.00615055587327	140.0	80.0	105.0
1.5050000000000001	5.197016125312744	140.00123367518339	80.1354125205817	104.86335380423489
1.51	4.885639148490739	140.0049343963427	80.26955795496677	104.72550764869055
1.5150000000000001	4.894670442991126	140.0111012503803	80.40240320477655	104.58649554484316
1.52	5.184167206820976	140.01973271571728	80.53391549243344	104.44635179184928
1.5250000000000001	4.995837797037359	140.03082666266872	80.66406236924833	104.30511096808294
1.53	4.809747890382197	140.0443803539692	80.7928117234268	104.16280792260402
1.5350000000000001	5.116341215983733	140.0603904454482	80.92013178799219	104.01947776655962
1.54	5.144746343769449	140.07885298685522	81.04599114862376	103.87515586452103
1.545	4.797314734816861	140.09976342283443	81.17035875140748	103.72987782575808
1.55	5.015632159662762	140.1231165940486	81.29320391049838	103.58367949545301
1.555	5.183820258614413	140.14890673845227	81.41449631569157	103.43659694585618
1.56	4.885250749127413	140.1771274927131	81.53420603990105	103.28866646738584
1.565	4.881266141504816	140.20777189378234	81.6523035465436	103.13992455967406
1.57	5.17160167518099	140.24083238061252	81.7687596968266	102.99040792256086
1.575	5.004115134293736	140.27630079602324	81.88354575693754	102.84015344703924
1.58	4.796665424500421	140.31416838871368	81.99663340513365	102.68919820615267
1.585	5.1355632360788634	140.35442581542202	82.10799473872993	102.53757944584805
1.59	5.108767850668681	140.39706314323058	82.21760228098361	102.3853345757858
1.595	4.80723808467127	140.4420698520167	82.32542898787379	102.23250116010952
1.6	4.99652935559964	140.48943483704846	82.43144825477394	102.07911690817761
1.605	5.2008592828747435	140.53914641172454	82.53563392301638	101.92521966525908
1.61	4.871355197482833	140.59119231045776	82.63796028634643	101.77084740319583
1.615	4.873614298319098	140.64555969170132	82.73840209726507	101.61603821103363
1.62	5.205937456803185	140.70223514111748	82.8369345732584	101.46083028562411
1.625	4.998950697679808	140.76120467488713	82.93353340291235	101.30526192220053
1.6300000000000001	4.824027046111354	140.8224537431602	83.02817475191115	101.14937150492867
1.635	5.116157645460478	140.88596723364554	83.12083526891806	100.99319749743638
1.6400000000000001	5.117989011409185	140.9517294753398	83.21149209133704	100.83677843332316
1.645	4.807702616945875	141.01972424239383	83.30012285095367	100.6801529066525
1.6500000000000001	4.998032515544553	141.08993475811633	83.38670567945424	100.52335956242945
1.655	5.194826836891538	141.16234369911305	83.47121921382137	100.36643708706556
1.6600000000000001	4.8744587515023055	141.23693319956138	83.55364260160506	100.20942419883356
1.665	4.898890846635726	141.31368485561808	83.63395550606771	100.05235963831421
1.67	5.184643452283741	141.39257972996057	83.7121381112019	99.89528215883755
1.675	4.984852387008925	141.4735983564591	83.78817112661966	99.73823051692128
1.68	4.80786077784624	141.55672074497986	83.86203579231214	99.58124346270802
1.685	5.106876077280708	141.6419263863173	83.93371388327837	99.42435973040433
1.69	5.145324640546272	141.7291942572544	84.00318771402193	99.2676180287237
1.695	4.797369466045873	141.81850282574976	84.07044014291465	99.11105703133559
1.7	4.990725846792625	141.9098300562505	84.135454576426	98.95471536732346
1.705	5.181006704605669	142.0031534151291	84.19821497321738	98.79863161165353
1.71	4.881759302550206	142.09844987624308	84.25870584809994	98.64284427565697
1.715	4.905868262083972	142.1956959266167	84.31691227585549	98.48739179752782
1.72	5.181152743319796	142.2948675722421	84.3728198949189	98.33231253283898
1.725	4.996913581525884	142.39594034399968	84.42641491092178	98.17764474507852
1.73	4.820320624261913	142.4988893036954	84.47768410009586	98.02342659620874
1.735	5.118685687734471	142.60368905021392	84.52661481253585	97.86969613725024
1.74	5.113711451524751	142.71031372578588	84.57319497532067	97.71649129889344
1.745	4.808378144996639	142.8187370223681	84.61741309549211	97.56384988213978
1.75	5.002852959422185	142.92893218813452	84.65925826289069	97.4118095489748
1.7550000000000001	5.181734444694173	143.04087203407687	84.69872015284747	97.26040781307567
1.76	4.872635319224896	143.1545289407131	84.7357890287316	97.10968203055529
1.7650000000000001	4.861414571770359	143.26987486490228	84.77045574435263	96.95966939074509
1.77	5.174780206551474	143.3868813467635	84.80271174621721	96.81040690701931
1.7750000000000001	4.9909198235963	143.50551951669817	84.83254907563955	96.6619314076623
1.78	4.808429677414172	143.6257601025131	84.85996037070505	96.51427952678186
1.7850000000000001	5.117713794968788	143.74757343664294	84.88493886808683	96.36748769527021
1.79	5.120214473971515	143.87092946347025	84.90747840471444	96.22159213181533
1.795	4.821353881139522	143.99579774674115	84.92757341929446	96.07662883396439
1.8	4.997999643256935	144.12214747707526	84.94521895368274	95.93263356924201
1.805	5.19911120269117	144.24994747956723	84.96041065410769	95.7896418663251
1.81	4.876347539545643	144.3791662214787	84.97314477224458	95.64768900627672
1.815	4.871684923540246	144.50977182001867	84.98341816614028	95.50681001384105
1.82	5.2046112320608335	144.64173205021004	84.99122830098858	95.36703964880138
1.825	5.000983866808119	144.77501435284051	84.99657324975557	95.22841239740393
1.83	4.820013043746464	144.90958584249628	84.99945169365512	95.0909624638486
1.835	5.11469296886774	145.04541331567592	84.99986292247426	94.9547237618498
1.84	5.120206255487022	145.18246325898284	84.99780683474846	94.8197299062687
1.845	4.817737820316653	145.32070185739425	84.99328393778656	94.68601420481919
1.85	5.0137553496966	145.46009500260453	84.98629534754573	94.55360964984973
1.855	5.189899743885433	145.60060830144084	84.97684278835605	94.42254891020309
1.86	4.881955521693753	145.74220708434927	84.96492859249504	94.29286432315567
1.865	4.876001017995952	145.8848564139489	84.95055569961227	94.16458788643884
1.87	5.1942655182213775	146.0285210936522	84.93372765600397	94.03775125034385
1.875	5.006737784553576	146.1731656763491	84.9144486137381	93.9123857099128
1.8800000000000001	4.79162072320063	146.31875447315323	84.89272332962989	93.78852219721689
1.885	5.122368216069438	146.46525156220744	84.86855716406808	93.66619127372451
1.8900000000000001	5.11610683412047	146.6126207975471	84.84195607969242	93.54542312276051
1.895	4.811371907784634	146.7608258180185	84.81292663992245	93.42624754205904
